"","enc","exp","para01d","pseu01d","pseu03d","pseu04d","para02d","para03d","para04d","pseu08d","para05d","pseu09d","cons03d","cons04d","cono","inte","bene01d","cona03d","risk03i","acce03d","trus03d","risk04i","acce04d","bene04d","trus04d","cona04d","sexo","edad","naci","regi","ciud","alim","edu1","edu2","ingr","nsep","alca","reli","frel","etni","opol","tru1","tru2","tru3","tru4","tru5","tru6","tru7","pref1r","pref2r","pref3r","pref4r","pref5r","pref6r","fuen1r","fuen2r","fuen3r","fuen4r","fuen5r","fuen6r","fuen7r","fuen8r","fuen9r","pseu02r","pseu05r","pseu06r","pseu07r","cons01r","cons02r","pref1rn","pref2rn","pref3rn","pref4rn","pref5rn","pref6rn","pref1rt","pref2rt","pref3rt","pref4rt","pref5rt","pref6rt","pref1ro","pref2ro","pref3ro","pref4ro","pref5ro","pref6ro","risk01r","cona01r","acce01r","risk02r","cona02r","trus01r","acce02r","trus02r","bene02r","bene03r"
"114",3,2,"3","3","3","5","2","4","4","3","3","2","4","4",3,4,"3","4","2","3","3","2","2","1","4","2",2,23,1,8,2,1,3,4,2,3,4,11,1,NA,6,"1","1","1","3","3","3","1",1,2,3,4,4,2,0,1,0,1,0,0,0,1,0,"3","1","1","1","1","3",0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,"1","1","1","3","3","3","1","4","2","3"
"115",3,2,"3","2","3","2","3","4","3","1","3","1","4","4",3,4,"4","3","3","2","4","2","2","3","4","3",1,25,1,12,1,1,5,5,3,3,4,13,1,NA,2,"1","2","1","2","5","3","5",1,2,3,2,3,2,1,1,0,0,0,0,0,1,0,"4","2","2","1","1","2",0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,"2","2","2","4","2","2","2","3","2","4"
"116",3,2,"3","5","4","2","2","2","3","2","2","2","2","2",2,3,"3","3","3","3","3","3","3","3","3","3",1,36,1,12,1,1,NA,6,NA,3,3,1,NA,NA,7,"3","3","3","3","3","3","4",2,3,1,1,3,2,0,0,0,0,1,0,0,0,0,"3","2","3","2","2","3",1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,"3","3","2","3","3","3","3","3","3","3"
"117",3,2,"5","4","5","5","3","4","5","3","4","5","3","4",3,3,"3","3","3","3","3","3","3","3","3","3",1,45,1,12,1,1,6,7,5,3,4,14,1,0,1,"1","1","1","1","3","2","3",2,3,1,2,1,3,0,0,0,0,0,0,0,1,0,"1","2","3","1","3","2",1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,"3","3","3","3","3","2","3","3","3","3"
"118",3,3,"3","3","3","3","3","3","3","1","2","4","3","2",4,4,"4","4","4","4","4","4","3","4","4","4",1,22,1,9,2,2,3,3,6,3,4,13,1,NA,7,"2","2","1","3","4","4","3",4,4,1,1,3,3,1,1,0,0,0,0,0,0,0,"3","1","1","1","1","2",0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,"3","4","4","3","4","3","3","4","4","4"
"119",3,3,"1","3","1","4","1","1","1","3","3","3","3","3",NA,3,"4","3","3","4","4","4","4","4","3","4",2,22,1,12,1,5,4,NA,2,3,3,14,7,NA,NA,"1","1","1","2","3","3","4",2,3,4,4,4,2,0,0,0,1,0,1,0,0,0,"2","2","2","2","1","3",1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,"3","3","4","3","3","3","3","3","3","4"
"120",3,3,"4","2","3","4","1","4","3","3","4","3","4","4",2,3,"2","2","3","2","2","2","2","2","2","2",1,62,1,8,2,2,3,5,2,3,2,1,5,0,8,"2","1","1","2","2","4","4",4,2,4,4,4,3,0,0,0,0,1,1,1,0,0,"1","1","2","1","1","3",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,"3","3","1","1","1","1","1","3","2","4"
"121",3,3,"2","4","3","4","3","1","2","3","5","1","5","3",3,2,"5","1","1","5","3","3","5","3","1","5",1,36,1,12,1,1,4,4,4,3,4,1,1,1,3,"3","1","1","2","4","3","4",2,3,3,4,2,2,0,0,0,0,1,0,0,0,0,"3","1","1","1","1","1",1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"1","1","1","1","1","1","1","5","5","3"
"122",3,3,"3","4","5","4","2","4","4","3","3","2","3","4",3,4,"4","2","1","2","4","2","2","2","5","2",1,36,1,12,1,1,4,5,6,3,3,14,1,8,7,"3","2","1","1","4","4","3",2,3,4,4,3,2,0,1,1,0,0,0,1,1,0,"3","2","2","1","2","3",1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,"1","1","1","1","2","2","1","4","2","2"
"123",3,3,"1","1","1","5","1","1","1","1","1","3","3","1",4,4,"4","4","4","4","4","3","3","4","4","4",1,22,1,12,1,1,3,5,6,3,4,15,1,NA,8,"4","1","3","2","4","1","5",1,1,3,2,2,2,0,1,0,1,1,0,1,1,0,"1","1","1","1","1","1",0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"3","1","3","3","3","3","5","4","3","3"
"124",3,3,"1","1","1","3","1","1","1","1","2","3","2","1",4,1,"4","5","4","5","5","5","5","5","5","5",2,25,1,13,2,1,5,6,8,4,4,15,2,NA,6,"1","1","3","1","4","3","5",2,2,2,1,1,3,1,0,0,0,0,0,0,0,0,"1","1","1","1","2","1",1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,"4","2","3","4","5","5","5","5","5","5"
"125",3,3,"4","5","5","3","3","3","4","3","3","5","3","3",3,4,"5","3","1","1","1","1","2","1","3","2",1,22,1,8,2,1,5,5,3,3,4,14,1,NA,2,"1","1","1","1","2","2","3",2,3,4,4,4,2,0,1,1,1,1,1,1,1,0,"3","3","1","1","2","2",1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,"1","1","1","2","3","2","1","3","2","3"
"126",3,3,"4","4","5","5","2","5","4","2","5","1","3","3",NA,3,"4","3","2","3","4","3","2","4","5","3",1,55,1,12,1,1,4,5,4,3,3,4,3,NA,6,"3","1","2","2","4","2","3",1,3,3,2,3,3,0,0,0,0,1,0,0,1,0,"3","3","4","1","1","2",0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,"2","1","1","1","3","2","2","5","4","3"
"127",3,4,"2","2","4","2","3","3","3","2","4","5","4","2",4,4,"3","2","3","4","4","2","2","4","3","3",2,24,1,12,1,1,3,3,5,3,4,14,1,NA,3,"1","2","2","1","3","4","5",1,3,4,4,2,2,0,1,0,1,1,0,0,0,0,"2","2","1","1","2","2",0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,"4","2","2","2","3","3","4","4","4","4"
"128",3,4,"2","3","3","2","3","4","2","1","1","5","3","3",2,5,"4","4","4","4","4","4","4","5","5","4",2,59,1,12,1,1,3,5,5,3,2,1,4,NA,6,"1","1","2","3","2","4","4",4,3,2,4,2,2,0,1,0,0,1,0,0,1,0,"2","2","1","1","1","1",0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,"4","4","4","4","4","2","4","2","4","4"
"129",3,4,"4","5","4","2","3","4","4","4","3","5","4","4",2,4,"4","3","3","4","3","4","3","2","2","2",2,18,1,12,1,1,3,4,3,3,4,15,1,NA,8,"3","2","1","2","4","3","4",2,2,3,3,1,2,0,1,0,1,0,1,0,0,0,"3","3","2","1","2","2",1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,"2","2","2","3","2","2","2","3","3","3"
"130",3,4,"2","3","3","2","3","2","2","2","2","3","3","3",2,4,"4","2","1","2","3","2","2","2","3","2",1,21,1,12,1,1,4,4,4,2,4,1,4,NA,7,"2","2","2","2","3","4","5",2,3,4,2,4,2,0,0,0,0,1,0,0,1,0,"2","2","2","1","2","3",1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,"1","1","2","2","2","3","2","3","2","1"
"131",3,4,"1","2","3","1","1","1","1","1","1","4","2","2",4,4,"3","3","2","3","4","4","2","3","3","3",1,19,1,5,2,4,3,5,10,2,3,2,5,NA,6,"3","3","5","2","3","3","3",1,3,2,4,2,1,1,1,1,0,0,0,0,1,0,"5","4","5","3","1","2",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2","4","4","2","4","4","5","2","4","5"
"132",3,4,"1","3","3","1","4","2","2","1","5","1","5","3",5,3,"5","4","4","4","5","5","5","5","5","5",1,22,1,12,1,2,5,7,5,3,4,12,1,NA,6,"1","3","2","1","5","2","3",2,1,1,1,1,3,1,1,0,0,0,1,0,1,0,"1","1","1","1","3","1",1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,"3","4","5","3","4","4","2","4","5","5"
"133",3,4,"1","3","3","2","1","1","2","1","3","3","3","3",3,4,"2","2","2","4","3","1","2","2","3","3",2,24,1,12,1,1,3,4,3,2,3,14,1,1,7,"3","2","2","3","4","3","4",4,4,3,4,1,2,0,0,0,1,0,1,0,0,0,"1","2","3","1","2","2",0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,"2","1","2","3","3","2","4","4","3","2"
"134",3,4,"3","1","5","2","2","4","4","1","1","1","2","2",2,4,"4","2","2","2","2","2","3",NA,"2","1",1,55,1,8,2,1,3,6,7,4,3,2,5,NA,7,"2","1","1","1","3","2","4",4,4,1,4,2,2,0,0,0,0,0,0,0,0,0,NA,"5",NA,"4","1","4",0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,"2","2","3",NA,"4",NA,"4","4","4",NA
"135",3,4,"3","2","1","3","1","1","1","1","1","4","3","3",2,1,"3","3","3","3","2","3","3","3","3","3",1,25,1,12,1,1,NA,5,10,3,4,12,1,NA,7,"2","2","2","1","2","1","3",1,2,1,2,2,2,0,0,0,0,0,0,0,1,0,"3","1","2","2","2","3",0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"3","2","2","2","3","2","2","3","3","3"
"136",3,4,"1","1","1","1","1","1","1","1","1","3","2","1",5,5,"5","5","5","5","5","5","5","5","5","5",2,22,1,5,2,2,5,7,2,3,4,13,1,NA,6,"1","1","1","2","5","3","3",4,3,3,1,3,3,1,1,0,0,0,0,0,0,0,"2","1","1","1","1","2",0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,"4","5","5","3","5","4","5","5","5","5"
"137",3,4,"2","2","4","1","2","2","3","3","3","2","2","2",3,3,"4","2","2","2","3","4","3","3","4","3",1,22,1,12,1,1,3,3,2,2,2,12,1,NA,7,"2","2","2","3","3","3","2",2,3,1,2,3,3,0,0,0,0,0,1,0,0,0,"3","3","2","2","3","3",1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"3","3","2","3","3","4","3","4","3","3"
"138",3,4,"1","1","1","5","1","2","1","1","3","4","4","2",3,4,"5","5","3","4","5","5","4","4","3","4",1,22,1,13,2,1,5,5,8,4,4,14,1,NA,2,"3","1","1","1","5","2","5",1,2,1,2,2,2,0,1,0,0,0,0,0,0,0,"1","1","1","1","1","1",0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"2","2","3","2","4","1","4","3","4","4"
"139",3,4,"1","1","1","5","4","1","1","1","1","5","4","1",2,4,"4","5","1","1","1","5","1","5","5","2",2,22,1,12,1,1,3,3,4,3,4,4,1,NA,8,"3","1","3","3","5","2","2",2,3,2,4,3,2,0,0,0,1,0,0,0,0,0,"3","1","3","1","3","3",1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,"1","1","2","1","5","3","1","5","3","5"
"140",3,4,"1","2","1","1","1","1","1","1","1","1","3","2",3,4,"2","2","2","2","2","2","2","1","5","2",2,NA,1,12,1,1,5,5,NA,3,4,13,1,NA,6,"1","2","2","2","4","3","4",2,3,2,2,2,2,0,1,1,1,1,1,1,0,0,"2","1","2","1","1","2",1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"2","1","2","2","3","1","3","5","3","3"
"141",4,1,"4","3","3","4","1","4","4","2","5","5","5","1",3,5,"4","3","1","3","4","2","2","1","3","2",2,23,1,12,1,1,3,4,3,3,4,12,1,NA,2,"2","1","2","1","4","5",NA,1,3,4,4,3,3,0,1,1,1,0,1,1,1,0,"2","1","1","1","4","3",0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,"1","1","1","1","1","1","3","3","2","4"
"142",4,1,"4","2","4","4","4","4","3","2","4","5","4","4",NA,5,"3","4","4","4","5","5","4","5","5","4",1,33,1,12,1,1,5,NA,3,3,4,12,1,1,2,"1","1","3","3","4","4","4",2,3,2,2,1,3,0,0,0,1,0,1,0,1,1,"3","2","2","1","1","2",1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,"1","1","3","2","2","1","3","2","2","4"
"144",4,1,"2","5","3","5","3","2","5","3","5","5","1","3",3,3,"3","4","1","3","3","3","4","4","3","3",2,19,1,12,NA,1,5,3,2,2,5,NA,1,1,2,"1","3","1","1","4","1","3",2,1,1,1,2,2,0,0,0,0,0,0,0,1,1,"3","5","3","3","5","1",1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,"1","1","3","3","3","3","3","5","4","3"
"145",4,1,"4","4","5","4","2","2","3","1","4","1","5","3",2,3,"1","2","1","4","4","3","2","4","4","3",1,24,1,12,1,2,5,5,1,3,4,11,1,NA,2,"3","3","1","1","2","3","3",2,3,4,3,4,2,0,0,0,0,0,0,1,1,0,"4","3","3","1","3","1",1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,"1","1","5","4","3","3","3","3","3","4"
"146",4,1,"4","4","4","3","3","5","3","2","3","2","4","3",2,2,"4","3","3","2","4","3","3","4","5","3",2,58,1,12,1,1,4,5,3,2,3,1,5,NA,2,"2","2","2","2","4","3","4",4,3,4,4,4,3,0,0,0,0,1,0,0,0,0,"1","3","2","1","1","1",0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,"3","3","4","3","2","1","3","5","2","3"
"147",4,1,"4","5","5","3","3","4","3","2","3","2","3","1",NA,3,"3","2","3","2","4","2","4","2","3","4",2,55,1,12,1,1,7,7,7,3,4,1,2,8,2,"2","1","3","3","4","3","4",2,3,2,2,4,2,0,0,1,0,1,0,1,1,0,"3","3","2","1","2","2",1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,"2","3","4","3","3","2","1","2","3","4"
"148",4,1,"3","3",NA,"5","4","1","3","1","1","4","3","3",2,1,"3","4","3","2","4","3","3","3","5","3",1,23,1,12,1,1,5,NA,1,3,4,12,1,NA,7,"3","3","3","3","3","3","2",2,3,3,2,2,2,0,0,0,0,0,0,0,1,0,"1","1","3","2","2","2",1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,"2","3","3","2","3","3","3","5","3","3"
"149",4,1,"4","4","5","4","2","2","3","1","4","1","5","3",2,3,"1","2","1","4","4","3","2","4","4","3",1,24,1,12,1,2,5,5,1,3,4,11,1,NA,2,"3","3","1","1","2","3","3",2,3,4,3,4,2,0,0,0,0,0,0,1,1,0,"4","3","3","1","3","1",1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,"1","1","5","4","3","3","3","3","3","4"
"150",4,1,"3","4","4","2","4","1","1","1","1","5","1","4",5,1,"1","2","1","1","5","3","1","3","5","1",1,22,1,12,1,1,3,5,6,6,4,1,4,NA,7,"1","1","1","1","3","4","5",2,3,1,2,2,2,1,1,1,0,1,0,0,0,0,"2","5","2","1","1","5",1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,"1","1","1","1","1","1","2","5","1","1"
"151",4,2,"3","3","4","3","2","4","2","1","3","1","3","2",3,3,"2","3","2","2","3","4","3","4","3","2",2,33,1,12,1,1,5,5,3,2,2,12,1,NA,2,"1","2","4","2","4","3","3",2,3,3,1,2,3,0,0,0,1,0,0,1,0,0,"3","2","2","1","1","3",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"2","2","1","3","3","3","3","3","2","3"
"152",4,2,"4","4","3","4","2","3","3","1","3","3","4","3",NA,4,"3","1","2","2","3","3","2","1","3","3",1,29,1,12,1,1,5,5,4,3,4,11,1,NA,7,"3","2","1","3","4","4","3",1,1,1,2,2,2,0,1,0,0,0,1,0,1,0,"3","1","2","1","3","1",0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,"2","1","1","3","2","2","1","2","1","2"
"153",4,2,"4","3","4","5","4","4","5","3","3","2","3","3",4,4,"3","2","2","3","3","2","3","4","4","3",2,19,1,12,1,1,3,4,4,3,3,11,1,NA,8,"1","3","2","1","4","2","2",2,2,3,2,3,2,1,1,0,1,0,1,0,1,0,"2","2","1","1","4","3",1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,"1","1","2","2","2","3","1","2","2","2"
"154",4,2,"3","2","3","3","3","2","2","1","2","5","3","2",3,5,"2","3","2","3","1","3","3","3","1","3",1,27,1,12,1,1,5,5,2,3,3,14,1,NA,2,"1","1","1","1","3","2","5",2,1,1,2,2,2,0,0,0,1,1,1,1,0,0,"3","1","1","1","2","2",1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,"2","1","1","1","3","1","3","2","2","3"
"156",4,2,"4","4","3","5","3","2","3","3","4","5","4","5",2,4,"3","3","2","3","4","3","3","4","4","2",2,18,1,12,1,1,3,2,2,2,3,12,1,NA,2,"2","4","5","3","4","3","5",4,2,2,2,2,3,0,1,0,1,0,0,0,1,0,"2","1","1","1","3","2",0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,"2","2","3","1","3","1","1","2","2","3"
"157",4,2,"1","2","4","4","1","1","1","1","3","5","5","3",2,3,"2","2","2","1","3","3","1","3","4","2",1,23,1,12,1,1,3,7,3,3,3,15,1,NA,2,"1","1","3","1","5","3","4",2,2,1,4,2,2,0,0,0,0,1,1,1,0,0,"2","1","1","1","5","3",1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,"1","3","3","1","2","1","1","5","2","3"
"158",4,2,"3","3","4","2","4","4","3","3","3","3","4","3",3,4,"3","3","3","3","3","2","2","3","3","3",1,20,1,12,NA,4,NA,5,2,2,3,1,NA,NA,NA,"3","2","1","3","3","3","3",2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,"3","3","2","2","3","2",1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,"3","3","3","3","3","3","3","3","3","3"
"159",4,2,"3","1","3","3","2","3","3","3","3","3","3","3",2,3,"2","3","1","1","3","3","1","3","3","2",1,33,1,12,1,1,5,4,1,1,1,NA,1,NA,3,"1","1","3","3","4","4","4",2,1,3,4,3,2,0,0,0,0,0,0,1,0,0,"3","1","1","1","3","3",1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,"1","1","1","1","3","1","1","3","3","1"
"160",4,2,"5","3","4","2","2","3","3","3","3","5","3","3",3,3,"2","3","2","2","3","4","1","2","4","2",NA,29,1,12,1,1,6,6,3,3,3,14,1,1,3,"3","4","4","4","4","3","3",1,3,1,1,1,3,0,1,1,1,1,0,1,1,1,"1","1",NA,"3","1","3",0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,"2","1","1","1","3","1","1","3","1","4"
"161",4,2,"1","1","3","5","1","1","3","1","1","1","3","1",3,5,"3","3","1","5","5","1","1","3","5","2",2,23,1,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1","1","1","1","5","2","4",2,4,4,1,2,2,0,1,0,1,0,1,1,0,0,"1","1","1","1","1","3",1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,"1","1","1","1","1","3","1","3","1","5"
"162",4,2,"2","2","2","5","1","3","4","1","3","5","2","4",4,5,"2","1","2","3","3","5","2","4","5","1",1,23,1,12,1,1,4,5,1,2,2,13,1,NA,7,"1","2","1","3","5","2","5",2,3,3,4,4,3,1,1,0,1,0,0,0,0,0,"2","1","1","1","2","2",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,"2","1","1","1","2","3","1","4","1","1"
"163",4,2,"4","4","4","3","2","3","3","1","3","1","3","3",3,3,"5","3","1","3","5","1","2","3","5","4",2,34,1,12,1,1,5,NA,6,4,4,14,NA,NA,2,"1","1","1","1","5","3","1",4,4,3,4,1,4,0,1,0,0,0,1,0,0,0,"1","1","1","1","2","1",0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,"1","1","1","1","3","1","4","5","1","5"
"164",4,2,"3","1","3","5","3","5","5","1","5","1","3","3",4,4,"4","4","5","1","5","5","3","5","5","4",2,25,1,12,1,1,5,5,3,2,4,14,1,NA,7,"1","1","1","1","5","3","5",1,2,3,2,1,2,1,0,0,0,0,0,0,1,0,"1","1","1","1","1","5",0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"5","5","3","5","5","5","5","3","5","5"
"165",4,2,"1","1","4","1","2","2","2","1","1","1","4","2",2,4,"4","2","1","2","2","1","1","2","4","1",1,22,1,12,1,1,3,5,4,3,4,14,NA,NA,1,"1","1","1","1","3","2","5",1,3,3,4,4,2,0,0,0,1,1,0,1,0,0,"2","4","2","1","1","2",0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,"1","1","2","1","2","1","1","4","2","2"
"166",4,2,"4","3","5","4","3","3","4","2","1","5","4","4",3,4,"3","3","2","4","3","2","2","3","3","3",1,22,1,12,1,1,3,8,9,4,4,13,1,NA,2,"1","1","1","2","3","3","3",1,3,3,2,2,2,1,1,1,1,1,0,0,0,0,"3","3","2","1","1","2",0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,"2","2","3","1","3","1","2","3","2","3"
"167",4,3,"3","2","2","2","1","2","2","1","1","1","3","3",2,3,"4","3","1","2","3","2","2","3","3","2",2,32,1,12,1,1,5,5,3,3,3,14,1,NA,2,"2","3","4","2","4","3","3",2,3,1,2,2,2,0,0,0,0,1,0,0,0,0,"3","1","2","2","2","3",1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,"2","2","2","2","3","3","2","4","3","2"
"168",4,3,"4","2","3","4","3","1","2","1","2","2","3","2",3,4,"4","3","3","3","4","3","2","4","4","2",1,24,1,12,1,1,5,5,10,3,4,14,1,NA,2,"1","2","2","2","4","3","2",2,3,3,4,2,2,0,1,0,0,0,0,1,1,1,"4","2","3","2","2","2",1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"2","2","2","2","2","2","2","2","2","2"
"169",4,3,"3","4","4","4","3","4","4","3","5","3","4","4",3,4,"2","2","2","2","2","2","2","2","4","2",2,33,1,12,1,1,5,5,7,3,3,14,NA,1,6,"4","4","3","2","3","2","3",2,3,1,1,2,2,1,1,1,1,0,0,0,0,0,"3","2","2","1","1","3",1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"1","1","2","1","2","3","2","3","2","4"
"170",4,3,"4","1","4","2","4","4","4","5","5","2","4","1",2,4,"5","5","3","4","5","5","5","5","5","5",2,25,1,12,1,1,5,5,2,3,2,11,1,NA,7,"1","2","4","3","4","3","2",2,3,2,2,2,2,1,0,1,1,1,1,0,1,1,"2","1","1","4","2","1",1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,"4","4","5","2","5","2","5","5","5","5"
"171",4,3,"1","1","3","1","1","1","4","3","1","1","5","3",2,2,"5","2","2","3","4","2","2","4","5","3",2,35,1,12,1,1,5,5,5,3,4,14,1,1,2,"2","2","4","3","5","4","3",2,3,2,1,1,1,0,0,0,1,1,1,0,1,0,"1","1","4","1","1","1",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"2","2","2","3","3","3","5","5","3","3"
"172",4,3,"1","2","3","3","2","3","3","2","2","3","4","3",3,3,"4","3","3","3","4","3","3","4","3","3",2,24,1,12,1,1,5,5,6,3,4,14,1,NA,7,"1","3","2","1","5","2","4",1,3,4,1,3,2,0,0,0,1,0,1,0,0,0,"2","2","2","2","2","2",0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,"2","3","4","3","3","2","3","4","3","4"
"173",4,3,"3","4","3","4","4","3","4","1","3","3","4","3",2,2,"5","4","3","2","1","2","3","3","5","3",1,33,1,12,1,1,5,5,8,3,3,1,1,NA,7,"1","1","1","1","2","2","3",2,2,1,2,1,3,0,0,0,0,0,0,0,1,0,"3","2","1","2","2","3",1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,"3","4","4","2","4","2","1","1","2","3"
"174",4,3,"1","1","1","1","1","1","1","1","3","1","3","2",3,4,"5","5","3","5","5","5","5","5","5","5",1,24,1,13,2,3,3,5,3,2,2,13,8,NA,8,"2","3","2","1","5","5","3",4,2,1,1,3,2,1,1,1,0,0,1,0,0,0,"3","3","2","1","1","2",0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,"2","5","5","2","5","3","5","5","5","5"
"176",4,3,"3","3","1","5","5","4","4","5","4","1","2","3",4,3,"3","3","1","2","5","2","2","3","5","1",2,22,1,12,1,1,3,6,6,4,4,14,NA,1,7,"1","1","3","1","1","4","4",1,3,4,4,4,2,0,0,0,0,0,0,0,1,0,"4","5","5","5","5","5",0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,"1","5","1","1","4","5","3","1","3","3"
"177",4,4,"1","1","1","1","1","1","1","1","1","1","3","1",3,4,"5","5","5","5","5","5","5","5","5","5",1,27,1,12,1,1,5,5,5,3,4,12,1,NA,2,"3","3","4","2","5","3","4",2,2,2,2,3,1,0,1,1,0,0,1,1,1,0,"1","1","1","1","1","1",1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"4","5","5","5","5","4","5","5","5","5"
"178",4,4,"3","1","3","1","3","1","3","1","3","3","5","3",5,3,"5","4","4","5","5","5","5","5","5","5",2,29,1,12,1,1,7,7,5,3,4,12,1,NA,6,"3","3","3","3","5","3","1",4,3,3,4,3,2,1,1,0,0,0,0,0,0,0,"1","1","1","1","1","1",0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,"5","3","3","5","5","5","3","5","5","5"
"179",4,4,"2","3","2","2","1","1","3","2","3","4","4","4",3,3,NA,"3","2","3","3","2","2","3","4","3",2,21,1,12,1,1,5,5,10,2,3,14,1,NA,7,"1","1","1","1","3","3","3",4,3,4,1,4,2,0,0,0,1,1,0,0,1,1,"2","2","2","1","3","5",0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,"2","2","2","2","3","3","3","4","3","3"
"180",4,4,"5","4","3","3","1","3","3","1","3","5","3","3",2,4,"1","1","1","1","5","1","1","2","5","1",2,51,1,12,1,1,4,5,4,2,3,1,3,1,1,"1","2","2","1","3","3","5",2,3,2,1,2,2,0,0,1,0,1,0,1,0,0,"3","2","3","1","1","3",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"1","1","1","1","1","1","1","5","3","1"
"181",4,4,"4","4","4","2","2","4","1","1","4","1","1","1",2,3,"2","3","1","3","4","3","2","4","4","3",1,52,1,12,1,1,5,6,4,3,3,1,4,0,6,"4","2","2","2","4","3","3",2,2,1,4,4,3,0,0,0,0,1,0,0,0,0,"3","1","2","1","1","1",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,"1","1","1","1","3","1","1","3","2","2"
"182",4,4,"5","3","4","5","2","4","4","3","4","1","5","3",3,4,"5","2","1","1","5","1","1","3","5","1",1,54,1,12,1,1,4,5,3,2,3,1,4,1,2,"1","3","1","2","3","3","3",4,3,4,4,4,3,0,0,0,1,1,0,0,1,0,"3","2","1","1","2","2",0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,"2","1","1","1","2","1","1","5","1","3"
